"EVENTID","USERID","SESSIONID","EVENTDATE","EVENTTIMESTAMP","EVENTNAME","EVENTLEVEL","GAUSERSTARTDATE","GAUSERGENDER","GAUSERAGEGROUP","GAUSERCOUNTRY","GAUSERACQUISITIONCHANNEL","MSSINCELASTEVENT","COLLECTINSERTEDTIMESTAMP","PLATFORM","ACTION","USERCOUNTRY","OPTION","EVENTUUID","MAINEVENTID","SDKVERSION","TIMEZONEOFFSET","OPERATINGSYSTEM","USERLOCALE","CLIENTVERSION","DEVICETYPE","USERLANGUAGE","DEVICENAME","HARDWAREVERSION","OPERATINGSYSTEMVERSION","PLAYERYPOSITION","SCENENAME","PLAYERXPOSITION","CARDNAME","TOOLNAME","KILLERID","TOOLTYPE","CARDRANK","TOTALTIME","TOOLID","KILLERNAME","TOOLKEY","TOOLCATEGORY","TOOLSPECIFICTYPE"
"3008451742271680512","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","eb545795-ab46-4a8b-8f06-5f2358bf2975","2022-06-29","2022-06-29 05:52:41.766","gameRunning","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","0","2022-06-29 05:52:43.809","MAC_CLIENT",,"US",,"81417d95-feb4-460e-9720-253a742fa539","3008451742271680512","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008451742309429248","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","eb545795-ab46-4a8b-8f06-5f2358bf2975","2022-06-29","2022-06-29 05:52:43.383","cardChose","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","1617","2022-06-29 05:52:43.809","MAC_CLIENT",,"US",,"9638dc50-f0a3-499f-aa63-d3167f229918","3008451742309429248","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 1",,"Zero Gravity",,,,"3",,,,,,
"3008435912305594378","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:49:51.58","cardChose","0","2022-06-29","UNKNOWN","UNKNOWN","US","None",,"2022-06-29 04:49:52.751","MAC_CLIENT",,"US",,"7c04fa60-83ad-4e8e-a7b8-ae6a517eda43","3008435912305594378","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,"Running Speed + 40%",,,,"1",,,,,,
"3008343140886306817","b88be6f0-af80-4e9c-8043-e2be15123284","f92cd9d9-d5af-4a2f-b161-704b70852be4","2022-06-28","2022-06-28 22:40:32.954","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 22:40:35.631","PC_CLIENT",,"US",,"96a57c32-8c4d-4936-ae3e-5862bf72292b","3008343140886306817","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008436229038501888","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2b1f79fd-6fd4-486b-89ff-692dba293f6a","2022-06-29","2022-06-29 04:51:04.02","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","26","2022-06-29 04:51:05.649","MAC_CLIENT",,"US",,"0ee3f3d4-5502-4900-9d9c-27549d6733c6","3008436229038501888","Unity SDK v6.0.3","-0700",,,"1",,,,,,"24.2234459","Level 7","-50.68964",,,"156886",,,,,"LaserGun",,,
"3008199909095559168","1c2f00b1-bd70-4526-b987-4f0f64b913dc","b2460a57-802d-4bd3-89ab-ddda05c9dadd","2022-06-28","2022-06-28 13:11:31.358","passedLevel","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","1099","2022-06-28 13:11:31.997","PC_CLIENT",,"US",,"16e71e82-6eed-45f9-9d0f-7953dd971833","3008199909095559168","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 1",,,,,,,"10.3776264",,,,,
"3008388412081201160","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","2737b7e1-e275-4cb3-a442-5f7b7327b56f","2022-06-29","2022-06-29 01:38:40.75","gameStarted","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","185","2022-06-29 01:41:05.466","MAC_CLIENT",,"US",,"fb21205a-a317-43ec-a79c-be4c8899a354","3008388412081201160","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008343141167325184","b88be6f0-af80-4e9c-8043-e2be15123284","f92cd9d9-d5af-4a2f-b161-704b70852be4","2022-06-28","2022-06-28 22:40:32.96","clientDevice","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","6","2022-06-28 22:40:35.631","PC_CLIENT",,"US",,"b3aa8242-2803-4f64-b0ff-909037f70862","3008343141167325184","Unity SDK v6.0.3","-0700","WINDOWS",,"1","PC","en","Alienware Aurora R8 (Alienware)","Alienware Aurora R8 (Alienware)","11",,,,,,,,,,,,,,
"3008429981807239177","cefdd937-3c64-4bb1-b202-4e00f48ebc62","f3a64c23-7a19-4ad4-a88f-834c6d89b73a","2022-06-29","2022-06-29 04:26:11.475","newPlayer","0","2022-06-29","UNKNOWN","UNKNOWN","US","None",,"2022-06-29 04:26:40.884","WEB",,"US",,"2b539e68-b79b-4c42-a018-ad34eaed973f","3008429981807239177","Unity SDK v6.0.3","-0700",,,,,,,,,,,,,,,,,,,,,,
"3008343764445073416","b88be6f0-af80-4e9c-8043-e2be15123284","d9cfe819-4780-4770-85bf-d1258728fbeb","2022-06-28","2022-06-28 22:42:24.112","clientDevice","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","7","2022-06-28 22:42:26.626","PC_CLIENT",,"US",,"c6311f52-b5d7-4e90-9a2e-5613b2b3e956","3008343764445073416","Unity SDK v6.0.3","-0700","WINDOWS",,"1","PC","en","Alienware Aurora R8 (Alienware)","Alienware Aurora R8 (Alienware)","11",,,,,,,,,,,,,,
"3008435920325132288","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:50:01.75","usingTool","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","5068","2022-06-29 04:50:01.876","WEB",,"US",,"ebb26b8e-7e7a-4c99-b512-f8f3193239cd","3008435920325132288","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,,"Accelerating Trail (0)",,"Accelerator",,,,,"Accelerator59318",,
"3008200237417398272","1c2f00b1-bd70-4526-b987-4f0f64b913dc","37717979-4fce-49a0-a483-086de33c0c7c","2022-06-28","2022-06-28 13:12:25.756","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","23","2022-06-28 13:12:28.832","PC_CLIENT",,"US",,"e468396b-dcfe-4e62-97f1-eb8550ea498a","3008200237417398272","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 2",,,"Body",,"Accelerator",,,"-1066080",,,,
"3008388412559351809","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","a439dfa8-6b9c-4937-bf8b-2ed0dfa4c2ab","2022-06-29","2022-06-29 01:41:05.547","gameStarted","0","2022-06-29","UNKNOWN","UNKNOWN","US","None",,"2022-06-29 01:41:07.517","MAC_CLIENT",,"US",,"ea10f801-f971-4dbb-b970-0df65bc927b4","3008388412559351809","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008331858124607497","b88be6f0-af80-4e9c-8043-e2be15123284","f8ed6bbb-7df9-4197-88c8-272f2e5b013b","2022-06-28","2022-06-28 21:55:41.391","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","614","2022-06-28 21:55:43.379","PC_CLIENT",,"US",,"ae86324e-bd11-4d37-9690-2d08831a3257","3008331858124607497","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,"Three-Times Shield",,,,"2",,,,,,
"3008430040783405062","cefdd937-3c64-4bb1-b202-4e00f48ebc62","f3a64c23-7a19-4ad4-a88f-834c6d89b73a","2022-06-29","2022-06-29 04:26:51.165","playerDied","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","2011","2022-06-29 04:26:51.274","WEB",,"US",,"ace42b91-6d0d-46f8-a9d5-1fad37664f8e","3008430040783405062","Unity SDK v6.0.3","-0700",,,"1",,,,,,"-14.0254307","Level 1","-13.1099949",,,"5246",,,,,"Death Detector (0)",,,
"3008343141288960003","b88be6f0-af80-4e9c-8043-e2be15123284","f92cd9d9-d5af-4a2f-b161-704b70852be4","2022-06-28","2022-06-28 22:40:32.96","gameRunning","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","0","2022-06-28 22:40:35.631","PC_CLIENT",,"US",,"07bccc8c-d50e-488c-8bed-104a7f3ba392","3008343141288960003","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008435920291577856","cefdd937-3c64-4bb1-b202-4e00f48ebc62","75d9d93f-d5b0-492d-ac76-3e48a368a87d","2022-06-29","2022-06-29 04:49:56.682","cardChose","0","2022-06-29","UNKNOWN","UNKNOWN","US","None",,"2022-06-29 04:49:56.951","WEB",,"US",,"1e0d79c7-a08f-4015-b5b2-9983ceac289f","3008435920291577856","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 7",,"LunarGravity (Gravity -50%)",,,,"2",,,,,,
"3008199909150085127","1c2f00b1-bd70-4526-b987-4f0f64b913dc","37717979-4fce-49a0-a483-086de33c0c7c","2022-06-28","2022-06-28 13:12:20.25","usingTool","0","2022-06-28","UNKNOWN","UNKNOWN","US","None","3653","2022-06-28 13:12:20.882","PC_CLIENT",,"US",,"22f8941e-8600-4107-90bb-cf331f4a19de","3008199909150085127","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 2",,,"Magnet (1)",,"Magnet",,,"147824",,,,
"3008387580950654977","bfe8009f-f7dd-4559-9a7c-19ec7a17660e","96d7a9fa-29b7-4b92-825c-3ae53962a602","2022-06-29","2022-06-29 01:37:54.873","gameStarted","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","3","2022-06-29 01:37:59.58","MAC_CLIENT",,"US",,"fbe69b2b-a6a6-41fb-a835-92f5f01f9153","3008387580950654977","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
"3008332374523031552","b88be6f0-af80-4e9c-8043-e2be15123284","6e56ca76-9312-46e6-8ed5-0b3653053bdd","2022-06-28","2022-06-28 21:58:11.282","cardChose","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 21:58:13.193","PC_CLIENT",,"US",,"2aa2d864-74ae-4895-bca2-9a981c3225ab","3008332374523031552","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 5-Magnet",,"Triple Jump",,,,"3",,,,,,
"3008429982264418304","cefdd937-3c64-4bb1-b202-4e00f48ebc62","f3a64c23-7a19-4ad4-a88f-834c6d89b73a","2022-06-29","2022-06-29 04:26:40.57","cardChose","0","2022-06-29","UNKNOWN","UNKNOWN","US","None","29087","2022-06-29 04:26:40.884","WEB",,"US",,"89948468-40e1-48c2-b497-688a11abbd60","3008429982264418304","Unity SDK v6.0.3","-0700",,,"1",,,,,,,"Level 1",,"Triple Jump",,,,"3",,,,,,
"3008343141372846080","b88be6f0-af80-4e9c-8043-e2be15123284","25361e41-7bdb-4b7a-bc51-1019a24de225","2022-06-28","2022-06-28 22:41:09.85","gameStarted","0","2022-06-28","UNKNOWN","UNKNOWN","US","None",,"2022-06-28 22:41:18.124","PC_CLIENT",,"US",,"112e05a0-19b2-47c0-9122-ca77a1d66153","3008343141372846080","Unity SDK v6.0.3","-0700",,"en_ZZ","1",,,,,,,,,,,,,,,,,,,
